1.50294578853e+15 60.0565157544 120842.485768 60.0565157544 120842.485768
1.50641043639e+15 0.483593640119 -0.667680718529 60.1234268623 120656.846274
1.50988307109e+15 0.483593640119 -0.667680718528 60.1904125183 120471.491962
1.51336371104e+15 0.483593640119 -0.667680718527 60.2574728055 120286.422392
1.51685237469e+15 0.483593640119 -0.667680718527 60.3246078068 120101.637128
1.52034908054e+15 0.48359364012 -0.66768071853 60.3918176056 119917.135734
1.52385384714e+15 0.483593640118 -0.667680718527 60.4591022855 119732.917772
1.52736669305e+15 0.48359364012 -0.667680718529 60.5264619294 119548.982808
1.53088763691e+15 0.483593640119 -0.667680718528 60.5938966211 119365.330407
1.53441669738e+15 0.483593640119 -0.667680718528 60.6614064442 119181.960134
1.53795389318e+15 0.48359364012 -0.667680718529 60.7289914825 118998.871557
1.54149924306e+15 0.483593640119 -0.667680718528 60.7966518197 118816.064242
1.54505276581e+15 0.483593640119 -0.667680718528 60.8643875396 118633.537759
1.54861448028e+15 0.483593640119 -0.667680718529 60.9321987264 118451.291673
1.55218440535e+15 0.483593640119 -0.667680718529 61.000085464 118269.325557
1.55576255994e+15 0.483593640119 -0.667680718528 61.0680478366 118087.638979
1.55934896303e+15 0.483593640118 -0.667680718527 61.1360859284 117906.231509
1.56294363364e+15 0.483593640119 -0.667680718527 61.2041998241 117725.10272
1.56654659082e+15 0.483593640119 -0.667680718528 61.2723896079 117544.252182
1.57015785367e+15 0.48359364012 -0.66768071853 61.3406553643 117363.679469
1.57377744134e+15 0.483593640118 -0.667680718527 61.4089971779 117183.384154
1.57740537303e+15 0.48359364012 -0.667680718529 61.4774151338 117003.36581
1.58104166796e+15 0.483593640119 -0.667680718529 61.5459093165 116823.624012
1.58468634541e+15 0.483593640118 -0.667680718527 61.6144798108 116644.158336
1.58833942472e+15 0.48359364012 -0.667680718529 61.6831267022 116464.968356
1.59200092524e+15 0.483593640119 -0.667680718529 61.7518500754 116286.053651
1.59567086639e+15 0.48359364012 -0.667680718529 61.8206500158 116107.413795
1.59934926763e+15 0.483593640119 -0.667680718528 61.8895266087 115929.048369
1.60303614847e+15 0.483593640118 -0.667680718528 61.9584799396 115750.956948
1.60673152844e+15 0.48359364012 -0.667680718529 62.0275100938 115573.139114
1.61043542714e+15 0.483593640118 -0.667680718527 62.0966171568 115395.594446
1.6141478642e+15 0.483593640121 -0.641046188043 62.1658012144 115225.388881
1.61786885932e+15 0.483593640119 -0.597775718257 62.2350623526 115066.898362
1.62159843222e+15 0.483593640118 -0.597775718256 62.3044006571 114908.625844
1.62533660268e+15 0.483593640119 -0.597775718258 62.3738162139 114750.571027
1.6290833905e+15 0.48359364012 -0.597775718259 62.4433091089 114592.733612
1.63283881557e+15 0.483593640119 -0.597775718257 62.5128794287 114435.113299
1.63660289778e+15 0.483593640119 -0.597775718258 62.582527259 114277.70979
1.6403756571e+15 0.483593640119 -0.597775718257 62.6522526866 114120.522787
1.64415711352e+15 0.483593640119 -0.597775718257 62.7220557975 113963.551992
1.64794728711e+15 0.483593640119 -0.597775718258 62.7919366789 113806.797108
1.65174619794e+15 0.483593640118 -0.597775718257 62.8618954168 113650.257838
1.65555386618e+15 0.48359364012 -0.597775718259 62.9319320986 113493.933883
1.65937031199e+15 0.483593640118 -0.597775718257 63.0020468104 113337.824951
1.66319555562e+15 0.483593640119 -0.597775718258 63.0722396397 113181.930743
1.66702961734e+15 0.483593640119 -0.597775718258 63.1425106732 113026.250965
1.67087251749e+15 0.483593640118 -0.597775718256 63.2128599982 112870.785322
1.67472427644e+15 0.483593640119 -0.597775718257 63.2832877019 112715.53352
1.67858491462e+15 0.48359364012 -0.597775718259 63.3537938718 112560.495263
1.68245445248e+15 0.483593640119 -0.597775718257 63.4243785949 112405.670259
1.68633291055e+15 0.483593640118 -0.597775718256 63.4950419591 112251.058214
1.69022030938e+15 0.483593640119 -0.597775718258 63.5657840517 112096.658835
1.6941166696e+15 0.483593640119 -0.597775718258 63.6366049608 111942.47183
1.69802201186e+15 0.483593640119 -0.597775718258 63.707504774 111788.496906
1.70193635685e+15 0.483593640119 -0.597775718259 63.778483579 111634.733772
1.70585972535e+15 0.483593640119 -0.597775718257 63.8495414642 111481.182137
1.70979213815e+15 0.483593640119 -0.597775718257 63.9206785176 111327.841709
1.71373361609e+15 0.483593640119 -0.597775718259 63.9918948271 111174.712198
1.71768418007e+15 0.48359364012 -0.597775718259 64.0631904813 111021.793315
1.72164385105e+15 0.483593640118 -0.597775718256 64.1345655686 110869.084768
1.72561265001e+15 0.48359364012 -0.597775718258 64.2060201773 110716.58627
1.729590598e+15 0.483593640119 -0.597775718257 64.2775543963 110564.297531
1.73357771611e+15 0.48359364012 -0.597775718259 64.3491683141 110412.218261
1.73757402547e+15 0.483593640118 -0.597775718256 64.4208620195 110260.348175
1.74157954728e+15 0.48359364012 -0.597775718259 64.4926356015 110108.686983
1.74559430277e+15 0.483593640119 -0.597775718258 64.5644891489 109957.234398
1.74961831322e+15 0.483593640119 -0.597775718258 64.6364227508 109805.990135
1.75365159998e+15 0.483593640119 -0.597775718258 64.7084364967 109654.953904
1.75769418442e+15 0.483593640119 -0.597775718257 64.7805304755 109504.125422
1.76174608798e+15 0.483593640118 -0.597775718256 64.8527047768 109353.504401
1.76580733215e+15 0.48359364012 -0.59777571826 64.9249594902 109203.090557
1.76987793845e+15 0.483593640118 -0.597775718255 64.9972947051 109052.883605
1.77395792847e+15 0.483593640119 -0.597775718259 65.0697105113 108902.883259
1.77804732383e+15 0.483593640119 -0.597775718257 65.1422069984 108753.089237
1.78214614623e+15 0.48359364012 -0.597775718258 65.2147842565 108603.501254
1.78625441738e+15 0.483593640119 -0.597775718257 65.2874423754 108454.119026
1.79037215908e+15 0.483593640119 -0.597775718258 65.3601814454 108304.942271
1.79449939316e+15 0.48359364012 -0.597775718258 65.4330015567 108155.970706
1.79863614149e+15 0.483593640118 -0.597775718256 65.5059027994 108007.204049
1.80278242601e+15 0.48359364012 -0.597775718259 65.5788852639 107858.642017
1.80693826871e+15 0.490837345748 -0.597775718257 65.6530440753 107710.28433
1.81110369161e+15 0.528734637355 -0.597775718258 65.7330224754 107562.130707
1.8152787168e+15 0.528734637355 -0.597775718256 65.8130983049 107414.180867
1.81946336642e+15 0.528734637355 -0.597775718257 65.8932716827 107266.434528
1.82365766266e+15 0.528734637355 -0.597775718259 65.9735427277 107118.891412
1.82786162774e+15 0.528734637355 -0.597775718258 66.0539115585 106971.55124
1.83207528397e+15 0.528734637355 -0.597775718257 66.1343782946 106824.413731
1.83629865367e+15 0.528734637356 -0.597775718259 66.214943055 106677.478607
1.84053175925e+15 0.528734637356 -0.597775718259 66.2956059592 106530.74559
1.84477462315e+15 0.528734637354 -0.597775718256 66.376367127 106384.214402
1.84902726785e+15 0.528734637355 -0.597775718259 66.4572266776 106237.884765
1.85328971592e+15 0.528734637355 -0.597775718258 66.5381847313 106091.756401
