0.00000000e+00	1	6.53026766e-01	3.57212656e-03	4.83582013e+00	2.38089433e-07	0.00000000e+00
0.00000000e+00	2	6.97255636e-01	3.53634683e-03	4.81154146e+00	1.32055821e-07	0.00000000e+00
0.00000000e+00	3	1.00516063e+00	4.12976923e-03	5.19832130e+00	1.62670301e-07	0.00000000e+00
0.00000000e+00	4	8.76369698e-01	2.11441693e-03	3.72291069e+00	3.10900362e-07	0.00000000e+00
0.00000000e+00	5	8.55964546e-01	2.73565977e-03	4.23338724e+00	1.73375718e-07	0.00000000e+00
0.00000000e+00	6	6.11805858e-01	1.80314238e-03	3.43845461e+00	3.04585184e-07	0.00000000e+00
0.00000000e+00	7	9.04925743e-01	2.43602810e-03	3.99532690e+00	1.55747410e-07	0.00000000e+00
0.00000000e+00	8	9.01277704e-01	4.49593157e-05	5.43826390e-01	8.72370951e-08	0.00000000e+00
0.00000000e+00	9	6.09725417e-01	3.51671681e-03	4.79828345e+00	2.42254932e-07	0.00000000e+00
0.00000000e+00	10	9.73051481e-01	1.00178537e-03	2.56365598e+00	7.36811798e-08	0.00000000e+00
1.00000000e-03	1	6.53026446e-01	3.57163832e-03	4.83582013e+00	2.38089433e-07	0.00000000e+00
1.00000000e-03	2	6.97255472e-01	3.53611211e-03	4.81154146e+00	1.32055821e-07	0.00000000e+00
1.00000000e-03	3	1.00516050e+00	4.12963387e-03	5.19832130e+00	1.62670301e-07	0.00000000e+00
1.00000000e-03	4	8.76369392e-01	2.11406914e-03	3.72291069e+00	3.10900362e-07	0.00000000e+00
1.00000000e-03	5	8.55964386e-01	2.73547350e-03	4.23338724e+00	1.73375718e-07	0.00000000e+00
1.00000000e-03	6	6.11805423e-01	1.80243133e-03	3.43845461e+00	3.04585184e-07	0.00000000e+00
1.00000000e-03	7	9.04925601e-01	2.43587106e-03	3.99532690e+00	1.55747410e-07	0.00000000e+00
1.00000000e-03	8	9.01277615e-01	4.48601242e-05	5.43826390e-01	8.72370951e-08	0.00000000e+00
1.00000000e-03	9	6.09725068e-01	3.51614593e-03	4.79828345e+00	2.42254932e-07	0.00000000e+00
1.00000000e-03	10	9.73051415e-01	1.00171840e-03	2.56365598e+00	7.36811798e-08	0.00000000e+00
3.52680704e-03	1	6.53025637e-01	3.57040454e-03	4.83582010e+00	2.38089433e-07	0.00000000e+00
3.52680704e-03	2	6.97255057e-01	3.53551899e-03	4.81154145e+00	1.32055821e-07	0.00000000e+00
3.52680704e-03	3	1.00516015e+00	4.12929184e-03	5.19832130e+00	1.62670301e-07	0.00000000e+00
3.52680704e-03	4	8.76368621e-01	2.11319032e-03	3.72291069e+00	3.10900362e-07	0.00000000e+00
3.52680704e-03	5	8.55963982e-01	2.73500281e-03	4.23338724e+00	1.73375718e-07	0.00000000e+00
3.52680704e-03	6	6.11804321e-01	1.80063454e-03	3.43845456e+00	3.04585184e-07	0.00000000e+00
3.52680704e-03	7	9.04925241e-01	2.43547427e-03	3.99532690e+00	1.55747410e-07	0.00000000e+00
3.52680704e-03	8	9.01277389e-01	4.46094711e-05	5.43826390e-01	8.72370951e-08	0.00000000e+00
3.52680704e-03	9	6.09724185e-01	3.51470330e-03	4.79828340e+00	2.42254932e-07	0.00000000e+00
3.52680704e-03	10	9.73051251e-01	1.00154914e-03	2.56365598e+00	7.36811798e-08	0.00000000e+00
9.51787484e-03	1	6.53023719e-01	3.56747740e-03	4.83581949e+00	2.38089433e-07	0.00000000e+00
9.51787484e-03	2	6.97254072e-01	3.53411201e-03	4.81154122e+00	1.32055821e-07	0.00000000e+00
