0.00000000e+00	1	6.53026906e-01	3.57234161e-03	4.83582013e+00	2.38089433e-08	0.00000000e+00
0.00000000e+00	2	6.97255719e-01	3.53646610e-03	4.81154146e+00	1.32055821e-08	0.00000000e+00
0.00000000e+00	3	1.00516078e+00	4.12991624e-03	5.19832130e+00	1.62670301e-08	0.00000000e+00
0.00000000e+00	4	8.76369944e-01	2.11469733e-03	3.72291069e+00	3.10900362e-08	0.00000000e+00
0.00000000e+00	5	8.55964680e-01	2.73581624e-03	4.23338724e+00	1.73375718e-08	0.00000000e+00
0.00000000e+00	6	6.11806027e-01	1.80341700e-03	3.43845461e+00	3.04585184e-08	0.00000000e+00
0.00000000e+00	7	9.04925871e-01	2.43616861e-03	3.99532690e+00	1.55747410e-08	0.00000000e+00
0.00000000e+00	8	9.01277775e-01	4.50378326e-05	5.43826390e-01	8.72370951e-09	0.00000000e+00
0.00000000e+00	9	6.09725551e-01	3.51693560e-03	4.79828345e+00	2.42254932e-08	0.00000000e+00
0.00000000e+00	10	9.73051545e-01	1.00185175e-03	2.56365598e+00	7.36811798e-09	0.00000000e+00
1.00000000e-03	1	6.53026876e-01	3.57229564e-03	4.83582013e+00	2.38089433e-08	0.00000000e+00
1.00000000e-03	2	6.97255700e-01	3.53643909e-03	4.81154146e+00	1.32055821e-08	0.00000000e+00
1.00000000e-03	3	1.00516074e+00	4.12987748e-03	5.19832130e+00	1.62670301e-08	0.00000000e+00
1.00000000e-03	4	8.76369866e-01	2.11460849e-03	3.72291069e+00	3.10900362e-08	0.00000000e+00
1.00000000e-03	5	8.55964639e-01	2.73576863e-03	4.23338724e+00	1.73375718e-08	0.00000000e+00
1.00000000e-03	6	6.11805994e-01	1.80336338e-03	3.43845461e+00	3.04585184e-08	0.00000000e+00
1.00000000e-03	7	9.04925831e-01	2.43612534e-03	3.99532690e+00	1.55747410e-08	0.00000000e+00
1.00000000e-03	8	9.01277752e-01	4.50124559e-05	5.43826390e-01	8.72370951e-09	0.00000000e+00
1.00000000e-03	9	6.09725525e-01	3.51689337e-03	4.79828345e+00	2.42254932e-08	0.00000000e+00
1.00000000e-03	10	9.73051527e-01	1.00183290e-03	2.56365598e+00	7.36811798e-09	0.00000000e+00
3.56668244e-03	1	6.53026799e-01	3.57217735e-03	4.83582009e+00	2.38089433e-08	0.00000000e+00
3.56668244e-03	2	6.97255652e-01	3.53636959e-03	4.81154145e+00	1.32055821e-08	0.00000000e+00
3.56668244e-03	3	1.00516064e+00	4.12977795e-03	5.19832129e+00	1.62670301e-08	0.00000000e+00
3.56668244e-03	4	8.76369666e-01	2.11438027e-03	3.72291066e+00	3.10900362e-08	0.00000000e+00
3.56668244e-03	5	8.55964534e-01	2.73564633e-03	4.23338722e+00	1.73375718e-08	0.00000000e+00
3.56668244e-03	6	6.11805909e-01	1.80322535e-03	3.43845451e+00	3.04585184e-08	0.00000000e+00
3.56668244e-03	7	9.04925731e-01	2.43601419e-03	3.99532689e+00	1.55747410e-08	0.00000000e+00
3.56668244e-03	8	9.01277693e-01	4.49473187e-05	5.43826385e-01	8.72370951e-09	0.00000000e+00
3.56668244e-03	9	6.09725459e-01	3.51678459e-03	4.79828341e+00	2.42254932e-08	0.00000000e+00
3.56668244e-03	10	9.73051480e-01	1.00178449e-03	2.56365597e+00	7.36811798e-09	0.00000000e+00
1.03755329e-02	1	6.53026592e-01	3.57185626e-03	4.83581926e+00	2.38089433e-08	0.00000000e+00
1.03755329e-02	2	6.97255522e-01	3.53618168e-03	4.81154104e+00	1.32055821e-08	0.00000000e+00
1.03755329e-02	3	1.00516037e+00	4.12951277e-03	5.19832117e+00	1.62670301e-08	0.00000000e+00
1.03755329e-02	4	8.76369133e-01	2.11377074e-03	3.72290984e+00	3.10900362e-08	0.00000000e+00
1.03755329e-02	5	8.55964255e-01	2.73531919e-03	4.23338683e+00	1.73375718e-08	0.00000000e+00
1.03755329e-02	6	6.11805683e-01	1.80284989e-03	3.43845216e+00	3.04585184e-08	0.00000000e+00
1.03755329e-02	7	9.04925463e-01	2.43571749e-03	3.99532658e+00	1.55747410e-08	0.00000000e+00
1.03755329e-02	8	9.01277537e-01	4.47744767e-05	5.43826268e-01	8.72370951e-09	0.00000000e+00
1.03755329e-02	9	6.09725281e-01	3.51648756e-03	4.79828241e+00	2.42254932e-08	0.00000000e+00
1.03755329e-02	10	9.73051354e-01	1.00165567e-03	2.56365578e+00	7.36811798e-09	0.00000000e+00
2.79484032e-02	1	6.53026031e-01	3.57089257e-03	4.83580322e+00	2.38089433e-08	0.00000000e+00
2.79484032e-02	2	6.97255174e-01	3.53563031e-03	4.81153330e+00	1.32055821e-08	0.00000000e+00
2.79484032e-02	3	1.00515968e+00	4.12880684e-03	5.19831885e+00	1.62670301e-08	0.00000000e+00
2.79484032e-02	4	8.76367730e-01	2.11212209e-03	3.72289419e+00	3.10900362e-08	0.00000000e+00
2.79484032e-02	5	8.55963521e-01	2.73442494e-03	4.23337934e+00	1.73375718e-08	0.00000000e+00
2.79484032e-02	6	6.11805047e-01	1.80170990e-03	3.43840708e+00	3.04585184e-08	0.00000000e+00
2.79484032e-02	7	9.04924759e-01	2.43491740e-03	3.99532053e+00	1.55747410e-08	0.00000000e+00
2.79484032e-02	8	9.01277135e-01	4.43276512e-05	5.43824021e-01	8.72370951e-09	0.00000000e+00
2.79484032e-02	9	6.09724792e-01	3.51556419e-03	4.79826307e+00	2.42254932e-08	0.00000000e+00
2.79484032e-02	10	9.73051026e-01	1.00131557e-03	2.56365202e+00	7.36811798e-09	0.00000000e+00
6.80049991e-02	1	6.53024381e-01	3.56691961e-03	4.83557816e+00	2.38089433e-08	0.00000000e+00
6.80049991e-02	2	6.97254189e-01	3.53348751e-03	4.81142437e+00	1.32055821e-08	0.00000000e+00
6.80049991e-02	3	1.00515800e+00	4.12690934e-03	5.19828606e+00	1.62670301e-08	0.00000000e+00
6.80049991e-02	4	8.76364166e-01	2.10739785e-03	3.72267603e+00	3.10900362e-08	0.00000000e+00
6.80049991e-02	5	8.55961648e-01	2.73172837e-03	4.23327402e+00	1.73375718e-08	0.00000000e+00
6.80049991e-02	6	6.11802921e-01	1.79689632e-03	3.43778069e+00	3.04585184e-08	0.00000000e+00
6.80049991e-02	7	9.04922998e-01	2.43263816e-03	3.99523562e+00	1.55747410e-08	0.00000000e+00
6.80049991e-02	8	9.01276209e-01	4.32999014e-05	5.43792762e-01	8.72370951e-09	0.00000000e+00
6.80049991e-02	9	6.09723262e-01	3.51139334e-03	4.79799193e+00	2.42254932e-08	0.00000000e+00
6.80049991e-02	10	9.73050210e-01	1.00043826e-03	2.56359927e+00	7.36811798e-09	0.00000000e+00
1.04440384e+00	1	6.52188010e-01	1.13238134e-03	4.40110573e+00	2.38089433e-08	0.00000000e+00
1.04440384e+00	2	6.96768039e-01	1.86994522e-03	4.58053122e+00	1.32055821e-08	0.00000000e+00
1.04440384e+00	3	1.00479147e+00	3.25438721e-03	5.09637726e+00	1.62670301e-08	0.00000000e+00
1.04440384e+00	4	8.75167328e-01	4.45600348e-04	3.11089374e+00	3.10900362e-08	0.00000000e+00
1.04440384e+00	5	8.55286733e-01	1.29104218e-03	3.93747907e+00	1.73375718e-08	0.00000000e+00
1.04440384e+00	6	6.10523451e-01	1.41219941e-03	2.26439685e+00	3.04585184e-08	0.00000000e+00
1.04440384e+00	7	9.04354422e-01	1.33703317e-03	3.74872589e+00	1.55747410e-08	0.00000000e+00
1.04440384e+00	8	9.01234044e-01	2.70401692e-05	4.72144910e-01	8.72370951e-09	0.00000000e+00
1.04440384e+00	9	6.08941754e-01	1.28666532e-03	4.35779348e+00	2.42254932e-08	0.00000000e+00
1.04440384e+00	10	9.72807616e-01	7.05895581e-04	2.41158592e+00	7.36811798e-09	0.00000000e+00
3.05518064e+00	1	6.50573422e-01	1.67376047e-03	3.39911818e+00	2.38089433e-08	0.00000000e+00
3.05518064e+00	2	6.95799318e-01	1.07252046e-03	4.07576003e+00	1.32055821e-08	0.00000000e+00
3.05518064e+00	3	1.00321696e+00	1.53416458e-03	4.59552075e+00	1.62670301e-08	0.00000000e+00
3.05518064e+00	4	8.72630407e-01	1.94355578e-03	8.65010123e-01	3.10900362e-08	0.00000000e+00
3.05518064e+00	5	8.53597074e-01	9.95079605e-04	3.05026217e+00	1.73375718e-08	0.00000000e+00
3.05518064e+00	6	6.09602279e-01	6.92079119e-04	7.22157437e-01	3.04585184e-08	0.00000000e+00
3.05518064e+00	7	9.02646888e-01	1.05171392e-03	2.85369673e+00	1.55747410e-08	0.00000000e+00
3.05518064e+00	8	9.01151335e-01	6.76244125e-05	2.97539671e-01	8.72370951e-09	0.00000000e+00
3.05518064e+00	9	6.07726290e-01	8.71624651e-04	3.56692561e+00	2.42254932e-08	0.00000000e+00
3.05518064e+00	10	9.71983320e-01	8.39816944e-04	1.77715758e+00	7.36811798e-09	0.00000000e+00
4.03648056e+00	1	6.49972849e-01	9.63383624e-04	2.94524729e+00	2.38089433e-08	0.00000000e+00
4.03648056e+00	2	6.95570979e-01	2.64439577e-04	3.95282902e+00	1.32055821e-08	0.00000000e+00
4.03648056e+00	3	1.00294257e+00	1.15545980e-03	4.51102366e+00	1.62670301e-08	0.00000000e+00
4.03648056e+00	4	8.72412180e-01	1.63886884e-03	4.35508846e-01	3.10900362e-08	0.00000000e+00
4.03648056e+00	5	8.52045585e-01	2.28052512e-03	1.87782279e+00	1.73375718e-08	0.00000000e+00
4.03648056e+00	6	6.09496620e-01	2.37315676e-04	3.61481945e-01	3.04585184e-08	0.00000000e+00
4.03648056e+00	7	9.01605460e-01	1.58361677e-03	2.11925693e+00	1.55747410e-08	0.00000000e+00
4.03648056e+00	8	9.01119990e-01	4.69138622e-05	2.37169381e-01	8.72370951e-09	0.00000000e+00
4.03648056e+00	9	6.06702174e-01	1.38130859e-03	2.70665375e+00	2.42254932e-08	0.00000000e+00
4.03648056e+00	10	9.71824537e-01	4.63304152e-04	1.63826083e+00	7.36811798e-09	0.00000000e+00
5.03491520e+00	1	6.49059288e-01	1.17152747e-03	2.04908022e+00	2.38089433e-08	0.00000000e+00
5.03491520e+00	2	6.94767746e-01	8.73742006e-04	3.45285652e+00	1.32055821e-08	0.00000000e+00
5.03491520e+00	3	1.00175279e+00	1.69482060e-03	4.07203797e+00	1.62670301e-08	0.00000000e+00
