0.00000000e+00	1	2.38089433e-08	-3.51047313e-01	-5.45123466e-01	5.48540396e-02
0.00000000e+00	2	1.32055821e-08	4.32447027e-02	6.90989562e-01	-5.82779843e-02
0.00000000e+00	3	1.62670301e-08	-9.96423074e-01	3.05879125e-02	9.06948707e-02
0.00000000e+00	4	3.10900362e-08	7.25818125e-01	-4.84502956e-01	-5.67835374e-02
0.00000000e+00	5	1.73375718e-08	6.25721869e-01	-5.77211815e-01	6.30138779e-02
0.00000000e+00	6	3.04585184e-08	-5.80498149e-01	-1.86113083e-01	-3.66277109e-02
0.00000000e+00	7	1.55747410e-08	8.30815701e-01	3.47411847e-01	-6.28972083e-02
0.00000000e+00	8	8.72370951e-09	7.46040245e-01	5.05548457e-01	-8.55401932e-03
0.00000000e+00	9	2.42254932e-08	5.89225747e-01	1.39229827e-01	5.08229443e-02
0.00000000e+00	10	7.36811798e-09	-7.61662184e-01	-6.02422837e-01	-4.34803189e-02
1.00000000e-03	1	2.38089433e-08	-3.50002551e-01	-5.45794869e-01	5.48539400e-02
1.00000000e-03	2	1.32055821e-08	4.20451644e-02	6.91063599e-01	-5.82778974e-02
1.00000000e-03	3	1.62670301e-08	-9.96453308e-01	2.95868116e-02	9.06948254e-02
1.00000000e-03	4	3.10900362e-08	7.26411903e-01	-4.83612263e-01	-5.67834949e-02
1.00000000e-03	5	1.73375718e-08	6.26456245e-01	-5.76414712e-01	6.30138272e-02
1.00000000e-03	6	3.04585184e-08	-5.80105849e-01	-1.87332309e-01	-3.66276305e-02
1.00000000e-03	7	1.55747410e-08	8.30408600e-01	3.48383819e-01	-6.28971656e-02
1.00000000e-03	8	8.72370951e-09	7.45448809e-01	5.06420144e-01	-8.55401348e-03
1.00000000e-03	9	2.42254932e-08	5.88928896e-01	1.40480242e-01	5.08228310e-02
1.00000000e-03	10	7.36811798e-09	-7.61032259e-01	-6.03218419e-01	-4.34802953e-02
3.56668244e-03	1	2.38089433e-08	-3.47315174e-01	-5.47509075e-01	5.48527733e-02
3.56668244e-03	2	1.32055821e-08	3.89657654e-02	6.91244198e-01	-5.82768792e-02
3.56668244e-03	3	1.62670301e-08	-9.96526362e-01	2.70171709e-02	9.06942956e-02
3.56668244e-03	4	3.10900362e-08	7.27930967e-01	-4.81322829e-01	-5.67829976e-02
3.56668244e-03	5	1.73375718e-08	6.28336542e-01	-5.74364561e-01	6.30132336e-02
3.56668244e-03	6	3.04585184e-08	-5.79087284e-01	-1.90457896e-01	-3.66266886e-02
3.56668244e-03	7	1.55747410e-08	8.29358536e-01	3.50876391e-01	-6.28966646e-02
3.56668244e-03	8	8.72370951e-09	7.43926121e-01	5.08654320e-01	-8.55394503e-03
3.56668244e-03	9	2.42254932e-08	5.88154958e-01	1.43686780e-01	5.08215032e-02
3.56668244e-03	10	7.36811798e-09	-7.59411651e-01	-6.05257417e-01	-4.34800179e-02
1.03755329e-02	1	2.38089433e-08	-3.40146079e-01	-5.51992950e-01	5.48433278e-02
1.03755329e-02	2	1.32055821e-08	3.07932431e-02	6.91657496e-01	-5.82686343e-02
1.03755329e-02	3	1.62670301e-08	-9.96688448e-01	2.01996589e-02	9.06900048e-02
1.03755329e-02	4	3.10900362e-08	7.31925932e-01	-4.75226548e-01	-5.67789739e-02
1.03755329e-02	5	1.73375718e-08	6.33292264e-01	-5.68896542e-01	6.30084279e-02
1.03755329e-02	6	3.04585184e-08	-5.76304183e-01	-1.98722466e-01	-3.66190683e-02
1.03755329e-02	7	1.55747410e-08	8.26536985e-01	3.57473357e-01	-6.28926087e-02
1.03755329e-02	8	8.72370951e-09	7.39854361e-01	5.14558869e-01	-8.55339130e-03
1.03755329e-02	9	2.42254932e-08	5.86018231e-01	1.52172329e-01	5.08107536e-02
1.03755329e-02	10	7.36811798e-09	-7.55086173e-01	-6.10645364e-01	-4.34777728e-02
2.79484032e-02	1	2.38089433e-08	-3.21381924e-01	-5.63134280e-01	5.47763898e-02
2.79484032e-02	2	1.32055821e-08	9.68397737e-03	6.92282272e-01	-5.82101831e-02
2.79484032e-02	3	1.62670301e-08	-9.96893877e-01	2.60089136e-03	9.06595791e-02
2.79484032e-02	4	3.10900362e-08	7.42001349e-01	-4.59341548e-01	-5.67505063e-02
2.79484032e-02	5	1.73375718e-08	6.45863401e-01	-5.54589267e-01	6.29743734e-02
2.79484032e-02	6	3.04585184e-08	-5.68580683e-01	-2.19861384e-01	-3.65651749e-02
2.79484032e-02	7	1.55747410e-08	8.19014613e-01	3.74394260e-01	-6.28638677e-02
2.79484032e-02	8	8.72370951e-09	7.29129725e-01	5.29646343e-01	-8.54947459e-03
2.79484032e-02	9	2.42254932e-08	5.79944976e-01	1.73922955e-01	5.07345773e-02
2.79484032e-02	10	7.36811798e-09	-7.43747037e-01	-6.24407966e-01	-4.34618665e-02
6.80049991e-02	1	2.38089433e-08	-2.77297584e-01	-5.86152356e-01	5.43956282e-02
6.80049991e-02	2	1.32055821e-08	-3.84359908e-02	6.91324093e-01	-5.78773503e-02
6.80049991e-02	3	1.62670301e-08	-9.96214961e-01	-3.75090690e-02	9.04861639e-02
6.80049991e-02	4	3.10900362e-08	7.63679871e-01	-4.22351414e-01	-5.65891190e-02
6.80049991e-02	5	1.73375718e-08	6.73310460e-01	-5.20958815e-01	6.27805959e-02
6.80049991e-02	6	3.04585184e-08	-5.48112337e-01	-2.66887380e-01	-3.62601055e-02
6.80049991e-02	7	1.55747410e-08	8.00587833e-01	4.12366011e-01	-6.27003152e-02
6.80049991e-02	8	8.72370951e-09	7.03541185e-01	5.63192482e-01	-8.52728109e-03
6.80049991e-02	9	2.42254932e-08	5.63131944e-01	2.22560316e-01	5.03013950e-02
6.80049991e-02	10	7.36811798e-09	-7.16971628e-01	-6.54987345e-01	-4.33713912e-02
1.04440384e+00	1	2.38089433e-08	6.44408997e-01	-1.01586142e-01	-1.88307346e-02
1.04440384e+00	2	1.32055821e-08	-6.87138922e-01	-1.16365109e-01	1.15060983e-02
1.04440384e+00	3	1.62670301e-08	-5.28578296e-01	-8.50724306e-01	4.66938664e-02
1.04440384e+00	4	3.10900362e-08	6.74843010e-01	5.56706164e-01	-2.19941044e-02
1.04440384e+00	5	1.73375718e-08	7.14660689e-01	4.68508195e-01	1.79700473e-02
1.04440384e+00	6	3.04585184e-08	4.88559498e-01	-3.67326503e-01	1.22990958e-02
1.04440384e+00	7	1.55747410e-08	-3.99670603e-02	9.02479302e-01	-2.40028344e-02
1.04440384e+00	8	8.72370951e-09	-2.19028841e-01	8.74226324e-01	-3.68606192e-03
1.04440384e+00	9	2.42254932e-08	-4.62196076e-01	3.96610712e-01	-2.65597293e-02
1.04440384e+00	10	7.36811798e-09	1.82413277e-01	-9.55009254e-01	-2.16364677e-02
3.05518064e+00	1	2.38089433e-08	-5.65400466e-01	-3.21620932e-01	3.45440090e-02
3.05518064e+00	2	1.32055821e-08	6.17618270e-01	3.20439191e-01	-2.47541115e-02
3.05518064e+00	3	1.62670301e-08	9.92782479e-01	-1.31138055e-01	-8.01515899e-02
3.05518064e+00	4	3.10900362e-08	-8.74188498e-01	-2.35089502e-03	1.16603506e-02
3.05518064e+00	5	1.73375718e-08	-8.53521218e-01	1.56857179e-02	-3.47796457e-02
3.05518064e+00	6	3.04585184e-08	-5.55285393e-01	-2.52205066e-01	-7.67356430e-03
3.05518064e+00	7	1.55747410e-08	-6.21088667e-01	-6.54801767e-01	4.08361635e-02
